funder,year,region,county,nonprofit,amount,city,type,category
El Pomar Foundation,2012,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",2000,Leadville,General Operating,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Advocates of Lake County,3500,Leadville,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",10000,Leadville,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Lake County School District R-1,5000,Leadville,General Operating,Education,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Lake County School R-1,4000,Leadville,Program,Education,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,"Breckenridge Music Institute, Inc.",1500,Breckenridge,Program,Arts & Humanities,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Summit County Family Resource Center,5000,Dillon,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,League for Animals and People of the Summit,5000,Frisco,Program,Animal Protection and Welfare,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Dillon Community Church,3000,Dillon,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Father Dyer United Methodist Church,3000,Breckenridge,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,"Summit Community Care Clinic, Inc.",5000,Frisco,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Summit County Family Resource Center,5000,Dillon,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Summit County Human Services,5000,Frisco,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,1000,Breckenridge,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Keystone Center,5000,Keystone,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,"Summit Community Care Clinic, Inc.",7500,Frisco,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Summit,Summit County Family Resource Center,10000,Dillon,Program,Civic and Community,,,,,
Gates Family Foundation,2012,Heart of Colorado,Chaffee,"Salida Area Parks, Open Space and Trails (SPOT)",80000,Salida,Capital,"Environment, Conservation",,,,,
Gates Family Foundation,2012,Heart of Colorado,Custer,San Isabel Land Protection Trust,50000,Westcliffe,Capital,"Environment, Conservation",,,,,
Gates Family Foundation,2012,Heart of Colorado,Lake,Advocates of Lake County,31000,Leadville,Capital,Children and Youth Services,,,,,
Gates Family Foundation,2012,Heart of Colorado,Teller,CHOICES,30000,Woodland Park,Capital,Children and Youth Services,,,,,
Helen K. and Arthur E. Johnson Foundation,2012,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",50000,Salida,Program,Human Services,,,,,
Helen K. and Arthur E. Johnson Foundation,2012,Heart of Colorado,Teller,"Prospect Home Care-Hospice, Inc.",15000,Woodland Park,Program,Hospice,,,,,
Helen K. and Arthur E. Johnson Foundation,2012,Heart of Colorado,Teller,"Boys and Girls Club of South Park, Inc.",12500,Fairplay,Program,Youth Development,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Chaffee,Boys & Girls Clubs of Chaffee County,26250,Salida,Program,Children and Youth Services,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Chaffee,Chaffee County Department of Health & Human Services,25000,Salida,Program,Health                                                                     ,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Chaffee,"Chaffee County Montessori School, Inc.",17000,Salida,Student Aid/Scholarship,Education,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Fremont,Development Opportunities- Starpoint,39426,Canon City,Program,,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Fremont,Canon City Schools Fremont RE-1,18000,Canon City,Program,Education,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Lake,Wee Care of Lake City,50000,Lake City,Capital,Children and Youth Services,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Lake,Lake County School District R-1,39000,Leadville,Other,Education,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Park,Park County School District RE-2,35000,Fairplay,Program,Education,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Park,Boys & Girls Club of South Park,15000,Fairplay,Program,Children and Youth Services,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Park,Bristlecone Montessori School,11000,Alma,Other,Education,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Summit,Summit County Family Resource Center,45000,Dillon,Program,"Community, Public Affairs",,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Summit,Summit County Department of Human Services,7000,Frisco,Program,"Community, Public Affairs",,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Summit,"Zoomers, Inc.",5000,Dillon,Program,Children and Youth Services,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Teller,Community Coalition for Families and Children,12000,Divide,Program,Children and Youth Services,,,,,
Temple Hoyne Buell Foundation,2012,Heart of Colorado,Teller,Child Care Connections,4600,Divide,Student Aid/Scholarship,Children and Youth Services,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Chaffee,Chaffee County,102863,Salida,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Chaffee,Chaffee People's Clinic,63000,Salida,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Chaffee,Chaffee County Department of Health and Human Services,46472,Salida,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Fremont,"Ca�on City School District, Fremont County RE-1",388884,Ca�on City,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Park,Park Count School District RE-2,40282,Fairplay,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Teller,Cripple Creek-Victor School District RE-1,72142,Cripple Creek,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Summit,"NWCCOG Foundation, Inc.",65000,Silverthorne,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Summit,Summit County Care Clinic,957000,Frisco,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Summit,Summit County Child Care Resource and Referral,432346,Dillon,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Summit,Summit County Family Resource Center,40841,Dillon,Program,Health,,,,,
The Colorado Health Foundation,2012,Heart of Colorado,Summit,The Family Wellness Center,15000,Frisco,Program,Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,Program,Access to Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Park,Rocky Mountain Rural Health,10000,Fairplay,Program,Trust Action Grant,,,,,
The Colorado Trust,2012,Heart of Colorado,Teller,Cripple Creek-Victor School District RE-1,5000,Cripple Creek,Program,Access to Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,Chaffee County Public Health,5000,Salida,Program,Access to Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,Full Circle Center for Community Restorative Justice,5000,Salida,Program,Access to Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,"Salida Senior Daycare, Inc.",5000,Salida,Program,Access to Health,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,"Ark-Valley Human Society, Inc.",1000,Buena Vista,Matching,,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,"Ark-Valley Human Society, Inc.",2000,Buena Vista,Matching,,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,"Ark-Valley Human Society, Inc.",1200,Buena Vista,Matching,,,,,,
The Colorado Trust,2012,Heart of Colorado,Chaffee,"Ark-Valley Human Society, Inc.",1000,Buena Vista,Matching,,,,,,
The Colorado Trust,2012,Heart of Colorado,Custer,Hope Evangelical Lutheran Church of the Missouri Synod No. 1709,5000,Westcliffe,Program,Access to Health,,,,,
Adolph Coors Foundation,2013,Heart of Colorado,Chaffee,Young Life,10000,Buena Vista,General Operating,Youth,3/29/13
Adolph Coors Foundation,2013,Heart of Colorado,Chaffee,Full Circle Restorative Justice,10000,Salida,General Operating,Youth,11/27/13
Adolph Coors Foundation,2013,Heart of Colorado,Custer,Custer 2020 Inc.,15000,Westcliffe,General Operating,Economic Development,3/29/13
Adolph Coors Foundation,2013,Heart of Colorado,Park,Boys & Girls Club of South Park,10000,Fairplay,General Operating,Youth,7/31/13
Adolph Coors Foundation,2013,Heart of Colorado,Teller,Woodland Park Pregnancy Center,8000,Woodland Park,Program,Pregnancy Center,7/31/13
Adolph Coors Foundation,2013,Heart of Colorado,Lake,"Lake City Downtown Improvement & Revitalization Team (DIRT), Inc.",10000,Lake City,Program,Economic Development,7/31/13
Adolph Coors Foundation,2013,Heart of Colorado,Lake,Full Circle of Lake County. Inc.,10000,Leadville,General Operating,Youth,11/27/13
Adolph Coors Foundation,2013,Heart of Colorado,Lake,Partnership For Lake County Recreation,25000,Leadville,General Operating,Economic Development,3/29/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Articipate,5000,Salida,General Operating,Youth Development,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Chaffee County Habitat for Humanity,5000,Buena Vista,General Operating,Low Income Housing,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Chaffee County Montessori School,5000,Salida,General Operating,Youth Development,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Chaffee County Public Health,4620,Salida,Program,Youth Development,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,"Colorado Farm To Table, Inc.",7500,Salida,General Operating,Food/Shelter/Homeless,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Full Circle Restorative Justice,5000,Salida,General Operating,Crisis Intervention,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Salida Area Parks Open Space And Trails,5000,Salida,Program,"Civic, Community, and Capacity Building",4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,7000,Salida,General Operating,Senior Programs,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Custer,'Cliffs Commercial District,5000,Westcliffe,General Operating,"Civic, Community, and Capacity Building",4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Custer,Club America WMV,5000,Westcliffe,General Operating,Senior Programs,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Fremont,"Boys and Girls Club of Fremont County, Inc.",8000,Ca�on City,General Operating,Youth Development,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Fremont,"Ca�on Literacy Center, Inc.",5000,Ca�on City,General Operating,Self Sufficiency,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Ca�on City,General Operating,Senior Programs,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Park,Boys and Girls Club of South Park,7500,Fairplay,General Operating,Youth Development,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Park,I Love U Guys Foundation,5000,Bailey,General Operating,Crisis Intervention,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Park,Rocky Mountain Rural Health,5000,Fairplay,General Operating,Health & Hospice,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Teller,CHOICES,5000,Woodland Park,General Operating,Self Sufficiency,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Teller,Habitat for Humanity of Teller County,5000,Woodland Park,General Operating,Low Income Housing,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Teller,Help the Needy,7500,Woodland Park,General Operating,Self Sufficiency,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",5000,Woodland Park,General Operating,Senior Programs,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Teller,Woodland Park School District Re-2,2500,Woodland Park,Program,Disabled,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Lake,"Advocates of Lake County, Inc.",7500,Leadville,General Operating,Crisis Intervention,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",8000,Leadville,General Operating,Youth Development,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Summit,"Advocates for Victims of Assault, Inc.",5000,Frisco,General Operating,Crisis Intervention,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,5000,Breckenridge,General Operating,Disabled,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Summit,CASA of the Continental Divide,5000,Dillon,General Operating,Crisis Intervention,4/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Summit,Mountain Hope Foundation,8000,Breckenridge,General Operating,Disabled,11/30/13
Anschutz Family Foundation,2013,Heart of Colorado,Summit,Summit County Youth and Family Services,5000,Frisco,Program,Youth Development,4/30/13
AV Hunter Trust,2013,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,15000,Breckenridge,Program,Disabled,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Chaffee,Chaffee County Habitat for Humanity,5000,Buena Vista,General Operating,Indigent,8/29/13
AV Hunter Trust,2013,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,5000,Canon City,General Operating,Indigent,5/22/13
AV Hunter Trust,2013,Heart of Colorado,Fremont,Canon Literacy Center,2500,Canon City,General Operating,Youth,8/29/13
AV Hunter Trust,2013,Heart of Colorado,Fremont,"Canon City Golden Age Center, Inc.",10000,Canon City,Program,Seniors,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,General Operating,Seniors,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Summit,CASA of the Continental Divide,5000,Dillon,General Operating,Youth,8/29/13
AV Hunter Trust,2013,Heart of Colorado,Lake,St. George Community Meals,15000,Leadville,General Operating,Indigent,5/22/13
AV Hunter Trust,2013,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",10000,Leadville,Program,Indigent,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Lake,The Center,30000,Leadville,Program,Youth,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Chaffee,Colorado Farm to Table,15000,Salida,General Operating,Indigent,5/22/13
AV Hunter Trust,2013,Heart of Colorado,Chaffee,Boys & Girls Club of Chaffee County,5000,Salida,General Operating,Youth,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,12500,Salida,General Operating,Seniors,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Teller,Habitat for Humanity of Teller County,10000,Woodland Park,General Operating,Indigent,8/29/13
AV Hunter Trust,2013,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",10000,Woodland Park,Program,Seniors,11/18/13
AV Hunter Trust,2013,Heart of Colorado,Teller,Teller Senior Coalition,5000,Woodland Park,General Operating,Seniors,11/18/13
Boettcher Foundation,2013,Heart of Colorado,Custer,Westcliffe Center for the Performing Arts,5000,Westcliffe,Capital,Arts & Culture,10/7/2013
Caring for Colorado Foundation,2013,Heart of Colorado,Chaffee,Chaffee People's Clinic,44800,Salida,Project/Program,,1/17/13
Caring for Colorado Foundation,2013,Heart of Colorado,Custer,West Custer County Hospital District,50000,Westcliffe,Project/Program,,6/20/13
Caring for Colorado Foundation,2013,Heart of Colorado,Fremont,"Canon City Golden Age Council, Inc.",18000,Canon City,Project/Program,,1/17/13
Caring for Colorado Foundation,2013,Heart of Colorado,Fremont,"RAMROD, Inc. dba Arkansas Valley Ambulance",30000,Cotopaxi,Capital,,6/20/13
Caring for Colorado Foundation,2013,Heart of Colorado,Park,Rocky Mountain Rural Health,30879,Fairplay,Project/Program,,6/20/13
Caring for Colorado Foundation,2013,Heart of Colorado,Lake,St. Vincent Hospital Foundation,50000,Leadville,Capital,,1/17/13
Caring for Colorado Foundation,2013,Heart of Colorado,Summit,Family & Intercultural Resource Center,15000,Dillon,Project/Program,,1/17/13
Caring for Colorado Foundation,2013,Heart of Colorado,Summit,Summit Community Care Clinic,10000,Frisco,Technical Assistance,,6/20/13
Daniels Fund,2013,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,10000,Canon City,Program / Project,Homeless and Disadvantaged,3/4/13
Daniels Fund,2013,Heart of Colorado,Lake,Partnership for Lake County Recreation,47000,Leadville,Capital Campaign,Amateur Sports,2/25/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,2500,Salida,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,2500,Salida,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",2500,Salida,General Operating,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,Society of the First Presbyterian Church of Salida,2500,Salida,Program,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,"Ark-Valley Humane Society, Inc.",10000,Buena Vista,Program,Civic and Community,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,Chaffee People's Clinic,2500,Salida,General Operating,Health,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Chaffee,Guidestone,25000,Salida,Program,Civic and Community,5/8/13
El Pomar Foundation,2013,Heart of Colorado,Custer,"Friends of Beckwith Ranch, Inc.",2000,Westcliffe,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Custer,"Outdoor Buddies, Inc.",5000,Westcliffe,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Custer,Wet Mountain Valley Community Foundation,3000,Westcliffe,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Custer,"All Aboard Westcliffe, Inc.",25000,Westcliffe,Capital,Arts and Culture,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Custer,In Concert - Classical Music in the Valley,1500,Westcliffe,Program,Arts and Culture,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,"Boys and Girls Club of Fremont County, Inc.",1250,Canon City,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Canon City Pregnancy Center,2500,Canon City,General Operating,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Desert Waters Correctional Outreach,2500,Florence,General Operating,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,2500,Canon City,Program,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Fremont County Public Health,2500,Canon City,Program,Health,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Meals on Wheels of Canon City,7500,Canon City,General Operating,Human Services,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Fremont County,10000,Canon City,Program,Civic and Community,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Fremont County,10000,Canon City,Program,Civic and Community,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Fremont County Sheriff's Office: Wildland Fire Team,10000,Canon City,Capital,Human Services,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Tallahassee Rural Fire Protection Association,6000,Canon City,Capital,Human Services,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,"Canon Literacy Center, Inc.",2500,Canon City,General Operating,Education,2/27/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Fremont Center for the Arts,5000,Canon City,General Operating,Arts and Culture,2/27/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,10000,Canon City,Program,Human Services,2/27/13
El Pomar Foundation,2013,Heart of Colorado,Fremont,Price Pioneer Museum Association,1500,Florence,General Operating,Arts and Culture,2/27/13
El Pomar Foundation,2013,Heart of Colorado,Park,Alma Foundation,3750,Alma,General Operating,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Park,Park County Senior Coalition,1250,Fairplay,General Operating,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Park,"South Park Seniors, Inc.",2500,Fairplay,Program,Human Services,5/8/13
El Pomar Foundation,2013,Heart of Colorado,Teller,City of Cripple Creek,5000,Cripple Creek,Program,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Teller,City of Woodland Park,5000,Woodland Park,Program,Civic and Community,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Teller,City of Woodland Park,5000,Woodland Park,Program,Education,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Teller,Teller County,5000,Cripple Creek,Program,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Teller,Victor Museum Improvement Association,25000,Victor,Capital,Arts and Culture,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Teller,City of Victor,10000,Victor,Capital,Human Services,5/8/13
El Pomar Foundation,2013,Heart of Colorado,Teller,"Prospect Home Care-Hospice, Inc.",5000,Woodland Park,Program,Health,5/8/13
El Pomar Foundation,2013,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",7500,Leadville,General Operating,Human Services,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Advocates of Lake County,2500,Leadville,Program,Human Services,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Advocates of Lake County,2500,Leadville,General Operating,Human Services,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",3240,Leadville,Program,Human Services,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Lake County Human Services,75000,Leadville,Program,Civic and Community,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Lake County School District,1760,Leadville,Program,Human Services,9/29/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Cloud City Conservation Center,1000,Leadville,Program,Civic and Community,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Lake,Lake County Human Services,10000,Leadville,Program,Civic and Community,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Lake,St. Vincent Hospital Foundation,25000,Leadville,Capital,Health,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Summit,"Summit Community Care Clinic, Inc.",2500,Frisco,General Operating,Health,12/17/13
El Pomar Foundation,2013,Heart of Colorado,Summit,"Summit Community Care Clinic, Inc.",25000,Frisco,General Operating,Health,8/20/13
El Pomar Foundation,2013,Heart of Colorado,Summit,"Zoomers, Inc.",5000,Dillon,General Operating,Human Services,5/8/13
El Pomar Foundation,2013,Heart of Colorado,Summit,Bristlecone Foundation,5000,Frisco,Program,Health,2/27/13
Gates Family Foundation,2013,Heart of Colorado,Custer,All Aboard Westcliffe,50000,Westcliffe,Building purchase,Community Development & Revitalization,4/5/12
Gates Family Foundation,2013,Heart of Colorado,Custer,Town of Westcliffe,40000,Westcliffe,Land Purchase,Parks-Conservation-Recreation,4/4/13
Gates Family Foundation,2013,Heart of Colorado,Park,South Park Historical Foundation,30000,Fairplay,Renovation,Arts and Culture,4/7/11
Gates Family Foundation,2013,Heart of Colorado,Teller,"Old Homestead House Museum, Inc.",25000,Cripple Creek,Building purchase,Community Development & Revitalization,6/11/12
Gates Family Foundation,2013,Heart of Colorado,Lake,Partnership for Lake County Recreation,30000,Leadville,Construction,Parks-Conservation-Recreation,9/13/12
Gates Family Foundation,2013,Heart of Colorado,Summit,Keystone Science School Inc.,200000,Keystone,Building purchase,Education,4/4/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Chaffee,Boys And Girls Clubs Of Chaffee County,10000,Salida,General Operating,Youth Development,12/6/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Chaffee,Colorado Farm To Table Inc,50000,Salida,General Operating,Feeding Programs,6/20/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Fremont,Canon City Golden Age Council Inc,15325,Canon City,Capital/Special Project Support,Senior Centers,12/6/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Park,Boys And Girls Club Of South Park Inc,12500,Fairplay,General Operating,Youth Development,12/6/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Teller,Prospect Home Care-hospice Inc,15000,Woodland Park,General Operating,Home Health Care,12/6/13
Helen K. and Arthur E. Johnson Foundation,2013,Heart of Colorado,Teller,Teller Senior Coalition Inc,10000,Woodland Park,General Operating,Care and Assistance,12/6/13
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Chaffee,Avery-Parsons Early Childhood Program,4287,Buena Vista,General Operating,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Chaffee,Chaffee County Early Childhood Council,15000,Salida,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Chaffee,Chaffee County Montessori School,15000,Salida,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Chaffee,"Family & Youth Initiatives Division, Chaffee County",25000,Salida,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Fremont,ECHO Early Childhood Council,18000,Ca�on City,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Fremont,Starpoint,45564,Ca�on City,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Park,Bristlecone Montessori School,10000,Alma,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Park,South Park Early Childhood System,35000,Fairplay,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Teller,CHOICES,12000,Woodland Park,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Teller,Community Partnership Family Resource Center,12000,Divide,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Lake,Center Preschool,35000,Leadville,General Operating,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Lake,Full Circle of Lake County,10000,Leadville,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Summit,Family & Intercultural Resource Center,45000,Dillon,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Summit,Lake Dillon Preschool and Early Learning Center,10000,Dillon,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Summit,Summit County Preschool,7500,Frisco,Program,Early Childhood,
Temple Hoyne Buell Foundation,2013,Heart of Colorado,Summit,Summit County Youth and Family Services,7000,Frisco,Program,Early Childhood,
The Colorado Health Foundation,2013,Heart of Colorado,Chaffee,Guidestone,78850,Salida,Program,,2/21/13
The Colorado Health Foundation,2013,Heart of Colorado,Custer,West Custer County Hospital District,39710,Westcliffe,Program,,6/6/13
The Colorado Health Foundation,2013,Heart of Colorado,Custer,West Custer County Hospital District,61664,Westcliffe,Program,,6/6/13
The Colorado Health Foundation,2013,Heart of Colorado,Park,Rocky Mountain Rural Health,60369,Fairplay,Program,,12/19/13
The Colorado Health Foundation,2013,Heart of Colorado,Teller,Ute Pass Regional Ambulance District,71659,Woodland Park,Program,,10/11/13
The Colorado Health Foundation,2013,Heart of Colorado,Lake,Lake County School District R-1,100000,Leadville,Capital,,10/17/13
The Colorado Trust,2013,Heart of Colorado,Chaffee,Chaffee County Department of Health and Human Services,11876,Salida,Program,Convening for Colorado,4/8/13
The Colorado Trust,2013,Heart of Colorado,Lake,Lake County Health and Human Services,1000,Leadville,Program,Health Equity Learning Series,5/21/13
El Pomar Foundation,2014,Heart of Colorado,Teller ,City of Cripple Creek,5000,Cripple Creek,Program,Civic and Community,9/28/14,,,,,,,,,,
