funder,year,region,county,nonprofit,amount,city,type,category
Buell Foundation,2014,Southwest,Montezuma,Dolores School District RE-4A,30000,Dolores,Program,Special Project - Education,10/9/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Montezuma,Montelores Early Childhood Council,25000,Cortez,General Operating,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Montezuma,Pi�on Project Family Resource Center,40000,Cortez,Program,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Montezuma,Mancos Public Library,5000,Mancos,Program,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,Montezuma,Montezuma-Cortez School District R-1,106753,Cortez,Program,Health,10/16/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,Montezuma,Mancos Conservation District,52965,Mancos,Program,Health,2/25/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,Montezuma,"Hospice of Montezuma, Inc.",5000,Cortez,General Operating,,7/9/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Big Brothers Big Sisters of Southwest Colorado,35000,Durango,Program,Human Services,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Boys and Girls Club of La Plata County,5000,Durango,General Operating,Civic and Community,5/7/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Dogsters Spay & Neuter Program,7500,Durango,Program,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Durango Adult Education Center,10000,Durango,General Operating,Education,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Durango Arts Center,10000,Durango,Program,Arts and Culture,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Early Childhood Council Of La Plata County,100000,Durango,Program,Education,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Garden Project of Southwest Colorado,5000,Durango,General Operating,Civic and Community,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,La Plata County Humane Society,10000,Durango,Capital,Civic and Community,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,"Liberty School, Inc.",2500,Durango,Program,Education,9/28/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,Mercy Health Foundation,25000,Durango,Capital,Health,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,"Music in the Mountains, Inc.",5000,Durango,General Operating,Arts and Culture,3/28/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,San Juan Symphony,2500,Durango,General Operating,Arts and Culture,5/7/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,La Plata ,United Way of Southwest Colorado,5000,Durango,Program,Human Services,7/24/14,,,,,,,,,,
Adolph Coors Foundation,2014,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,20000,Durango,General Operating,,11/28/14,,,,,,,,,,
Adolph Coors Foundation,2014,Southwest,La Plata,Boys & Girls Club of La Plata County,15000,Durango,General Operating,,3/31/14,,,,,,,,,,
Adolph Coors Foundation,2014,Southwest,La Plata,People Improving Communities and Kids,8000,Hesperus,Capital,,3/31/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Alternative Horizons Corporation,5000,Durango,General Operating,Crisis Intervention,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Boys and Girls Club of La Plata County,7000,Durango,General Operating,Youth Development,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Companeros Four Corners Immigrant Resource Center,8500,Durango,General Operating,Self Sufficiency,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Ignacio Community Library District,7120,Ignacio,Program,Literacy,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,La Plata Family Centers Coalition,5000,Durango,General Operating,Families,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,La Plata Youth Services,5000,Durango,General Operating,Crisis Intervention,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,La Plata Youth Services,5000,Durango,General Operating,Crisis Intervention,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Manna Soup Kitchen,10000,Durango,General Operating,Food/Shelter/Homeless,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,"Mercy Housing, Inc.",7500,Durango,General Operating,Low Income Housing,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Sexual Assault Services Organization,7500,Durango,Program,Crisis Intervention,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,Southwest Center for Independence,7500,Durango,Program,Disabled,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,"The Adult Learning Center, Inc.",6000,Ignacio,General Operating,Literacy,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,La Plata,The Garden Project of Southwest Colorado,7000,Durango,General Operating,Self Sufficiency,11/30/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Manna - The Durango Soup Kitchen,10000,Durango,General Operating,Indigent,6/2/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,10000,Durango,General Operating,Youth,6/2/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,La Plata Family Centers Coalition,10000,Durango,Program Support,Youth,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Boys & Girls Club of La Plata County,5000,Durango,General Operating,Youth,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Alternative Horizons Corporation,10000,Durango,Program Support,Youth,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Sexual Assault Services Organization,7500,Durango,Program Support,Youth,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Adaptive Sports Association,10000,Durango,General Operating,Disabled,11/24/14,,,,,,,,,,
AV Hunter Trust,2014,Southwest,La Plata,Alternative Horizons Corporation,2500,Durango,General Operating,Youth,12/4/14,,,,,,,,,,
Caring for Colorado Foundation,2014,Southwest,La Plata,"Southwest Colorado Mental Health Center, Inc.",50000,Durango,Capital,Health,1/29/14,,,,,,,,,,
Daniels Fund,2014,Southwest,La Plata,Manna - The Durango Soup Kitchen,35000,Durango,General Operating,Homeless and Disadvantaged,,,,,,,,,,,
Daniels Fund,2014,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,15000,Durango,General Operating,Youth Development,,,,,,,,,,,
Daniels Fund,2014,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,2500,Durango,General Operating,Youth Development,,,,,,,,,,,
Daniels Fund,2014,Southwest,La Plata,"Community Connections, Incorporated",12000,Durango,Program,Disabilities,,,,,,,,,,,
Gates Family Foundation,2014,Southwest,La Plata,Healthy Community Food Systems,48000,Durango,Program,Rural Communities,12/15/2014,,,,,,,,,,
Gates Family Foundation,2014,Southwest,La Plata,Durango School District 9-R,80000,Durango,Program,Education,10/31/2014,,,,,,,,,,
Gates Family Foundation,2014,Southwest,La Plata,Manna The Durango Soup Kitchen,50000,Durango,Capital,"Well-being of Children, Youth & Families",5/30/2014,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,15000,Durango,General Support,Youth,6/23/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Southwest,La Plata,Boys and Girls Club of La Plata County,20000,Durango,General Support,Youth,12/2/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Southwest,La Plata,Disabled Sports USA,15000,Durango,General Support,Civic and Community,12/2/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Southwest,La Plata,Manna - The Durango Soup Kitchen,15000,Durango,General Support,Civic and Community,12/2/14,,,,,,,,,,
Helen K. and Arthur E. Johnson Foundation,2014,Southwest,La Plata,Women's Resource Center- Durango,10000,Durango,General Support,Civic and Community,12/2/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Campbell Child and Family Center,22000,Durango,Program,Early Childhood,4/23/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Durango Early Childhood Professional Development Training Project,65453,Durango,Program,Early Childhood,8/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Commons Child Care Center,9000,Durango,General Operating,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,La Plata Family Centers Coalition,30000,Durango,Program,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Southern Ute Community Action Programs,30000,Ignacio,Program,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Riverhouse Children's Center,20000,Durango,Program,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,La Plata,Early Childhood Council of La Plata County,25000,Durango,General Operating,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,San Juan Basin Health Department,376840,Durango,Program,Health,6/25/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,Axis Health System,357000,Durango,Program,Health,6/12/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,San Juan Basin Health Department,188867,Durango,Program,Health,6/25/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,Southwestern Colorado Area Health Education Center,155335,Durango,Technical Assistance,Health,2/6/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,Axis Health System,139642,Durango,Program,Health,8/21/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,La Plata,Healthy Community Food Systems (HCFS),74494,Hesperus,Program,Health,6/24/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,La Plata,AHEC-Southwestern Colorado,3150,Durango,General Operating,Health,2/7/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,La Plata,La Plata Family Centers Coalition,5000,Durango,General Operating,,7/10/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,La Plata,Southern Ute Indian Tribe,5000,Ignacio,General Operating,,8/11/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,Dolores ,Dolores County School District RE-2J,5000,Dove Creek,Program,Human Services,12/15/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,Dolores,Dolores County School District,3000,Rico,General Operating,Early Childhood,4/30/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Dolores,Rico Preschool,5000,Rico,General Operating,Early Childhood,4/23/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Dolores,Dove's Nest Early Care and Education Center,6000,Dove Creek,Program,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,Dolores,Community Health Clinic,235300,Dove Creek,General Operating,Health,6/19/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,Archuleta ,"Chimney Rock Interpretive Association, Inc.",2500,Pagosa Springs,General Operating,Arts and Culture,7/24/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,Archuleta ,Community United Methodist Church,5000,Pagosa Springs,Program,Civic and Community,12/15/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,Archuleta ,Loaves and Fishes of Archuleta County - Colorado,1500,Pagosa Springs,General Operating,Human Services,5/7/14,,,,,,,,,,
El Pomar Foundation,2014,Southwest,Archuleta ,The Adult Learning Center Inc.,10000,Ignacio,General Operating,Education,12/15/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,Archuleta,Archuleta County Victim Assistance Program,5000,Pagosa Springs,General Operating,Crisis Intervention,4/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,Archuleta,Loaves and Fishes of Archuleta County,5000,Pagosa Springs,General Operating,Food/Shelter/Homeless,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,Archuleta,"Pagosa Crisis Pregnancy Center, Inc.",5000,Pagosa Springs,Program,Families,11/30/14,,,,,,,,,,
Anschutz Family Foundation,2014,Southwest,Archuleta,Peak Access,7500,Pagosa Springs,Program,Disabled,11/30/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Archuleta,Seeds of Learning,31500,Pagosa Springs,General Operating,Early Childhood,12/11/14,,,,,,,,,,
Buell Foundation,2014,Southwest,Archuleta,Pagosa Crisis Pregnancy Center,5000,Pagosa Springs,Program,Early Childhood,12/11/14,,,,,,,,,,
The Colorado Health Foundation,2014,Southwest,Archuleta,Dr. Mary Medical Foundation,224830,Pagosa Springs,Program,Health,2/6/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,Archuleta,Archuleta County Veterans Services Office,5000,Pagosa Springs,General Operating,,7/9/14,,,,,,,,,,
The Colorado Trust,2014,Southwest,Archuleta,TARA Historical Society @ Navajo Lake,5000,Arboles,General Operating,,7/9/14,,,,,,,,,,
