Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
El Pomar Foundation,2011,Southwest,La Plata,Women's Resource Center in Durango,"$10,000.00",Durango,General Operating,"Domestic Violence Shelters, Services",
El Pomar Foundation,2011,Southwest,Montezuma,"Community Radio Project, Inc.","$25,000.00",Cortez,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2011,Southwest,Montezuma,Cortez Addictions Recovery Services,"$5,000.00",Cortez,General Operating,Health                                                                     ,
El Pomar Foundation,2011,Southwest,Montezuma,Bridge Emergency Shelter,"$7,500.00",Cortez,Program,Human Services,
El Pomar Foundation,2011,Southwest,Montezuma,Good Samaritan Center,"$3,000.00",Cortez,Program,Human Services,
El Pomar Foundation,2011,Southwest,Montezuma,Pinon Project,"$5,000.00",Cortez,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Southwest,Montezuma,"Salvation Army, Intermountain Division","$5,000.00",Cortez,Program,Human Services,
El Pomar Foundation,2011,Southwest,Montezuma,Southwest Open School,"$2,500.00",Cortez,Program,Children and Youth Services,
El Pomar Foundation,2011,Southwest,Montezuma,Bridge Emergency Shelter,"$5,000.00",Cortez,Program,Emergency Assistance,
El Pomar Foundation,2011,Southwest,Montezuma,Community Radio Project,"$1,500.00",Cortez,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Southwest,Montezuma,Community Radio Project,"$43,500.00",Cortez,Program,"Community, Public Affairs",
El Pomar Foundation,2011,Southwest,Montezuma,Mountain Studies Institute San Juan Mountains Colorado,"$10,000.00",Cortez,Program,Education,
El Pomar Foundation,2011,Southwest,Montezuma,Onward A Legacy Foundation,"$35,000.00",Cortez,Program,Health,
El Pomar Foundation,2011,Southwest,Montezuma,Onward A Legacy Foundation,"$15,000.00",Cortez,Other,Children and Youth Services,
El Pomar Foundation,2011,Southwest,Montezuma,Onward A Legacy Foundation,"$50,000.00",Cortez,Other,,
El Pomar Foundation,2011,Southwest,Montezuma,Southwest Open School,"$10,000.00",Cortez,Program,Education,
El Pomar Foundation,2011,Southwest,Montezuma,"Unlimited Learning, Inc.","$10,000.00",Cortez,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Delta,"Altrusa International of Delta, Colorado, Inc.","$2,500.00",Delta,Other,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Delta,Kids Pasta Project,"$2,500.00",Delta,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Delta,Delta County Joint School District 50J,"$1,500.00",Delta,Program,Education,
El Pomar Foundation,2011,Western Slope,Delta,"Delta Food Pantry, Inc","$2,000.00",Delta,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Delta,Kids' Pasta Project,"$2,500.00",Hotchkiss,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Delta,Delta County Joint School District 50J,"$45,000.00",Delta,Program,Education,
El Pomar Foundation,2011,Western Slope,Delta,Delta County Joint School District 50J,"$1,500.00",Paonia,Other,Education,
El Pomar Foundation,2011,Western Slope,Delta,Delta County Joint School District 50J,"$35,000.00",Delta,Program,Education,
El Pomar Foundation,2011,Western Slope,Eagle,Roaring Fork Outdoor Volunteers,"$2,500.00",Basalt,General Operating,"Philanthropy, Volunteerism, Grants",
El Pomar Foundation,2011,Western Slope,Eagle,Vail Symposium,"$2,500.00",Vail,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Eagle,Walking Mountains Science Learning Center,"$25,000.00",Avon,Capital,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Eagle,Early Childhood Partners,"$2,500.00",Eagle,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Eagle,Vail Valley Charitable Fund,"$5,000.00",Edwards,Program,Health                                                                     ,
El Pomar Foundation,2011,Western Slope,Eagle,SOS Outreach,"$10,000.00",Avon,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Eagle,Eagle Vail Humane Society,"$5,000.00",Eagle,Program,Animal Protection and Welfare,
El Pomar Foundation,2011,Western Slope,Eagle,Food Rescue Express Eagle County,"$6,000.00",Edwards,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Eagle,Salvation Army Vail Valley,"$8,000.00",Edwards,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Western Slope,Eagle,"Small Champions, Inc.","$5,000.00",Vail,Student Aid/Scholarship,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Eagle,Youth Foundation,"$3,000.00",Edwards,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Eagle,Roundup River Ranch,"$1,250.00",Avon,General Operating,,
El Pomar Foundation,2011,Western Slope,Eagle,Salvation Army Vail Valley,"$1,500.00",Edwards,General Operating,Human Services,
El Pomar Foundation,2011,Western Slope,Eagle,Youth Foundation,"$2,750.00",Edwards,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Eagle,Youth Foundation,"$45,000.00",Edwards,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Garfield,Roaring Fork Business Resource Center,"$5,000.00",Glenwood Springs,Program,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Garfield,Colorado Mountain College Foundation,"$25,000.00",Glenwood Springs,Capital,Education,
El Pomar Foundation,2011,Western Slope,Garfield,Habitat for Humanity of the Roaring Fork Valley,"$10,000.00",Carbondale,Program,"Housing, Homeless shelters",
El Pomar Foundation,2011,Western Slope,Garfield,Roaring Fork Valley Early Learning Fund,"$5,000.00",Glenwood Springs,Program,Education,
El Pomar Foundation,2011,Western Slope,Garfield,Mountain Family Health Centers,"$5,000.00",Glenwood Springs,Program,Health                                                                     ,
El Pomar Foundation,2011,Western Slope,Garfield,Andy Zanca Youth Empowerment Program,"$2,000.00",Carbondale,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Garfield,Family Visitor Program of Garfield County,"$7,000.00",Glenwood Springs,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Garfield,Youthzone,"$45,000.00",Glenwood Springs,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Garfield,Computers for Kids Foundation,"$11,000.00",Carbondale,Program,Education,
El Pomar Foundation,2011,Western Slope,Garfield,Habitat for Humanity of the Roaring Fork Valley,"$3,000.00",Carbondale,General Operating,"Housing, Homeless shelters",
El Pomar Foundation,2011,Western Slope,Garfield,Sustainable Settings,"$1,500.00",Carbondale,Program,"Environment, Conservation",
El Pomar Foundation,2011,Western Slope,Mesa,Girls On The Run of the Grand Valley,"$2,000.00",Grand Junction,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Mesa,"Grand Junction Baseball Committee, Inc.","$50,000.00",Grand Junction,Capital,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$25,000.00",Grand Junction,Capital,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,Western Colorado Math and Science Center,"$15,000.00",Grand Junction,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Pro Bono Project of Mesa County,"$2,500.00",Grand Junction,Program,Legal Services,
El Pomar Foundation,2011,Western Slope,Mesa,Western Slope Center for Children,"$10,000.00",Grand Junction,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$5,000.00",Grand Junction,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Western Slope,Mesa,Hilltop Health Services Corporation,"$5,000.00",Grand Junction,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,"Homeward Bound of the Grand Valley, Inc.","$5,000.00",Grand Junction,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,Kids Aid,"$2,500.00",Grand Junction,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,Lighthouse Gospel Ministries,"$5,000.00",Grand Junction,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,"Marillac Clinic, Inc.","$7,500.00",Grand Junction,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Mesa,Western Council Boy Scouts of America,"$7,500.00",Grand Junction,Student Aid/Scholarship,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Mesa,"Mesa Youth Services, Inc.","$4,000.00",Grand Junction,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Mesa,Grand Junction Central High School,"$38,500.00",Grand Junction,Program,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Grand Junction High School,"$28,000.00",Grand Junction,Program,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Mesa County Business Education Foundation,"$1,500.00",Grand Junction,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Mesa State College Foundation,"$1,500.00",Grand Junction,Student Aid/Scholarship,Education,
El Pomar Foundation,2011,Western Slope,Mesa,"Mesa Youth Services, Inc.","$1,500.00",Grand Junction,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Riverside Educational Center,"$10,000.00",Grand Junction,General Operating,Education,
El Pomar Foundation,2011,Western Slope,Mesa,Western Colorado Math and Science Center,"$50,000.00",Grand Junction,Program,Education,
El Pomar Foundation,2011,Western Slope,Pitkin,Theatre Aspen,"$10,000.00",Aspen,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2011,Western Slope,Pitkin,Aspen Valley Ski/Snowboard Club,"$5,000.00",Aspen,Program,"Community, Public Affairs",
El Pomar Foundation,2011,Western Slope,Pitkin,Aspen Homeless Shelter,"$5,000.00",Aspen,General Operating,"Housing, Homeless shelters",
El Pomar Foundation,2011,Western Slope,Pitkin,"Buddy Program, Inc.","$5,000.00",Aspen,Program,Children and Youth Services,
El Pomar Foundation,2011,Western Slope,Pitkin,Aspen Community Foundation,"$4,500.00",Aspen,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Western Slope,Pitkin,Aspen Valley Medical Foundation Limited,"$5,000.00",Aspen,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Western Slope,Pitkin,Pitkin County Health and Human Services,"$4,500.00",Aspen,Program,Human Services,
El Pomar Foundation,2011,Western Slope,Pitkin,"Hospice of the Valley, Inc.","$1,500.00",Basalt,General Operating,Hospice,
Gates Family Foundation,2011,Heart of Colorado,Fremont,Canon City Park & Recreation District,"$21,000.00",Canon City,Capital,"Environment, Conservation",
Gates Family Foundation,2011,Northeast,Kit Carson,Burlington School District RE-6J,"$18,000.00",Burlington,Capital,Children and Youth Services,
Gates Family Foundation,2011,Northeast,Lincoln,"Roundhouse Preservation, Inc.","$35,000.00",Hugo,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,Northeast,Phillips,Haxtun Childcare Coalition,"$28,000.00",Haxtun,Capital,Education,
Gates Family Foundation,2011,Northwest,Rio Blanco,Rio Blanco County 4-H,"$50,000.00",Meeker,Capital,Children and Youth Services,
Gates Family Foundation,2011,Northwest,Routt,Solandt Memorial Hospital,"$50,000.00",Hayden,Capital,"Community, Public Affairs",
Gates Family Foundation,2011,San Juan,Gunnison,Crested Butte Land Trust,"$72,940.00",Crested Butte,Capital,"Environment, Conservation",
Gates Family Foundation,2011,San Juan,Gunnison,Town of Crested Butte,"$10,000.00",Crested Butte,Capital,"Environment, Conservation",
Gates Family Foundation,2011,San Juan,Hinsdale,Lake City Public Library,"$35,000.00",Lake City,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,San Luis Valley,Rio Grande,Rio Grande County Library District,"$27,000.00",Monte Vista,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,San Luis Valley,Rio Grande,Rio Grande Headwaters Land Trust,"$100,000.00",Del Norte,Capital,"Environment, Conservation",
Gates Family Foundation,2011,Southeast,Huerfano,"Friends of the La Veta Library, Inc.","$15,000.00",La Veta,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,Southeast,Las Animas,"Kim Equine Pavillion and Education Center, Inc.","$75,000.00",Kim,Capital,"Environment, Conservation",
Gates Family Foundation,2011,Southeast,Otero,Friends of the Rocky Ford Library,"$26,000.00",Rocky Ford,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,Southeast,Otero,Town of Fowler,"$83,500.00",Fowler,Capital,"Community, Public Affairs",
Gates Family Foundation,2011,Southeast,Prowers,Alta Vista Charter School,"$360,000.00",Lamar,Capital,Education,
Gates Family Foundation,2011,Southwest,Montezuma,Pinon Project,"$25,000.00",Cortez,Capital,Children and Youth Services,
Gates Family Foundation,2011,Southwest,San Juan,San Juan County Historical Society,"$45,000.00",Silverton,Capital,"Community, Public Affairs",
Gates Family Foundation,2011,Western Slope,Delta,High Country News,"$30,000.00",Paonia,General Operating,"Arts, Culture & Humanities ",
Gates Family Foundation,2011,Western Slope,Delta,North Fork River Improvement Association,"$28,000.00",Paonia,Capital,"Environment, Conservation",
Gates Family Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$100,000.00",Grand Junction,Capital,Children and Youth Services,
Gates Family Foundation,2011,Western Slope,Mesa,Mesa Land Trust,"$10,000.00",Grand Junction,Capital,"Environment, Conservation",
Gates Family Foundation,2011,Western Slope,Mesa,Mesa County Partners,"$50,000.00",Grand Junction,Capital,"Community, Public Affairs",
Gates Family Foundation,2011,Western Slope,Mesa,"Strong Families, Safe Kids","$40,000.00",Grand Junction,Capital,Children and Youth Services,
Gates Family Foundation,2011,Western Slope,Pitkin,Aspen Center for Environmental Studies,"$90,000.00",Aspen,Capital,Education,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.","$20,000.00",Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.","$20,000.00",Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.","$5,000.00",Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,"$12,500.00",Fairplay,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,"$10,000.00",Fairplay,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.","$37,350.00",Woodland Park,General Operating,Hospice,
Helen K. and Arthur E. Johnson Foundation,2011,Northeast,Lincoln,Limon Child Development Center,"$20,000.00",Limon,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Northeast,Phillips,"Phillips County Family Education Services, Inc.","$25,000.00",Holyoke,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,Northeast,Yuma,"Hospice of the Plains, Inc.","$12,500.00",Wray,General Operating,Hospice,
Helen K. and Arthur E. Johnson Foundation,2011,Northeast,Yuma,Regional Home Visitation Program,"$12,500.00",Yuma,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,Northwest,Moffat,Boys & Girls Club of Craig,"$30,000.00",Craig,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Northwest,Routt,Northwest Colorado Visiting Nurse Association,"$45,000.00",Steamboat Springs,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2011,San Juan,Gunnison,Gunnison Country Partners,"$25,000.00",Gunnison,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,San Juan,Montrose,"Black Canyon Boys & Girls Club, Inc.","$10,000.00",Montrose,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,San Juan,Montrose,"Partners of Delta, Montrose & Ouray","$15,000.00",Montrose,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,Boys and Girls Club of the San Luis Valley,"$8,000.00",Alamosa,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,Boys and Girls Club of the San Luis Valley,"$35,000.00",Alamosa,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,La Llave Family Resource Center,"$10,000.00",Alamosa,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,"La Puente Home, Inc.","$22,500.00",Alamosa,General Operating,"Housing, Homeless shelters",
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,"La Puente Home, Inc.","$10,000.00",Alamosa,General Operating,"Housing, Homeless shelters",
Helen K. and Arthur E. Johnson Foundation,2011,San Luis Valley,Alamosa,"Tu Casa, Inc.","$25,000.00",Alamosa,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Southeast,Prowers,Lamar Area Hospice Association,"$15,000.00",Lamar,Program,Hospice,
Helen K. and Arthur E. Johnson Foundation,2011,Southeast,Prowers,Lamar Community College Foundation,"$10,000.00",Lamar,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,La Plata,Big Brothers Big Sisters of Southwest CO,"$15,000.00",Durango,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,La Plata,Boys and Girls Club of La Plata County,"$15,000.00",Durango,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,La Plata,Manna - The Durango Soup Kitchen,"$30,000.00",Durango,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,La Plata,Women's Resource Center,"$27,500.00",Durango,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,Montezuma,Montezuma County Partners,"$35,000.00",Cortez,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,Southwest,Montezuma,Pinon Project,"$20,000.00",Cortez,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Garfield,Colorado Mountain College Foundation,"$40,000.00",Glenwood Springs,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Garfield,Columbine Home Health,"$25,000.00",Glenwood Springs,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Garfield,Family Visitor Program of Garfield County,"$20,000.00",Glenwood Springs,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Garfield,Mpower,"$7,500.00",New Castle,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Garfield,YouthZone,"$20,000.00",Glenwood Springs,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,"Child and Migrant Services, Inc.","$15,000.00",Palisade,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$10,000.00",Grand Junction,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,Grand Valley Catholic Outreach,"$22,500.00",Grand Junction,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,"Hilltop Community Resources, Inc.","$27,500.00",Grand Junction,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,"$10,000.00",Grand Junction,Program,Hospice,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,"Marillac Clinic, Inc.","$20,000.00",Grand Junction,Program,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2011,Western Slope,Mesa,Western Slope Center for Children,"$10,000.00",Grand Junction,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Boys & Girls Clubs of Chaffee County,"$35,000.00",Salida,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Chaffee County Health & Human Services,"$25,000.00",Salida,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Southern Chaffee County Regional Library District,"$21,206.00",Salida,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,"Chaffee County Montessori School, Inc.","$15,000.00",Salida,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Custer,Custer County Transitions,"$15,000.00",Westcliffe,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Custer,Custer County Transitions,"$10,000.00",Westcliffe,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Fremont,Park Avenue Preschool,"$23,000.00",Canon City,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Lake,Lake County School District R-1,"$39,000.00",Leadville,Other,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Lake,Full Circle of Lake County,"$10,000.00",Leadville,Program,,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Park,Park County School District RE-2,"$35,000.00",Fairplay,Program,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Park,Boys & Girls Club of South Park,"$25,000.00",Fairplay,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Summit County Family Resource Center,"$30,000.00",Dillon,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Summit County Department of Human Services,"$20,000.00",Frisco,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Family Wellness Center,"$10,000.00",Frisco,Other,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Teller,Community Coalition for Families and Children,"$15,000.00",Divide,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Teller,Woodland Park Pregnancy Center,"$5,000.00",Woodland Park,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Northeast,Kit Carson,Prairie Family Center,"$23,800.00",Burlington,Other,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Northeast,Kit Carson,"Burlington Community Child Care, Inc.","$10,000.00",Burlington,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Lincoln,Limon Child Development Center,"$36,500.00",Limon,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,"Centennial Mental Health Center, Inc.","$45,000.00",Sterling,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,"The Early Childhood Council of Logan, Phillips & Sedgwick Counties","$35,000.00",Sterling,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,Northeastern Junior College Foundation,"$20,000.00",Sterling,Program,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,"Iliff Community Center, Inc.","$18,000.00",Iliff,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,Morgan County Family Center,"$15,000.00",Fort Morgan,Program,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,Trinity Lutheran Church,"$15,000.00",Sterling,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Logan,Northeast Colorado Health Department,"$7,500.00",Sterling,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Northeast,Morgan,Morgan County Early Childhood Council,"$45,000.00",Fort Morgan,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Morgan,Morgan County School District RE-3,"$25,000.00",Fort Morgan,Program,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Morgan,Wiggins School District RE-50J,"$20,000.00",Wiggins,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Phillips,"Haxtun Education Foundation, Inc.","$55,000.00",Haxtun,Capital,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Phillips,"Phillips County Family Education Services, Inc.","$10,000.00",Holyoke,Program,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Phillips,Haxtun School District,"$5,000.00",Haxtun,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Sedgwick,Julesburg School District RE-1,"$10,000.00",Julesburg,Capital,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Washington,Akron United Methodist Church,"$7,500.00",Akron,Program,,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,Regional Home Visitation Program,"$45,000.00",Yuma,General Operating,,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,Wray Community Child Care Center,"$20,000.00",Wray,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,Rural Communities Resource Center,"$15,000.00",Yuma,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,Rural Communities Resource Center,"$15,000.00",Yuma,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,The Cub's Den,"$15,000.00",Idalia,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Northeast,Yuma,Rural Communities Resource Center,"$5,000.00",Yuma,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northwest,Grand,Fraser Creative Learning Center,"$20,000.00",Fraser,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Northwest,Grand,Church of the Eternal Hills,"$15,000.00",Tabernash,Other,Education,
Temple Hoyne Buell Foundation,2011,Northwest,Grand,Grand Beginnings,"$14,000.00",Hot Sulphur Springs,Program,Education,
Temple Hoyne Buell Foundation,2011,Northwest,Grand,Grand County Department of Social Services,"$10,000.00",Hot Sulphur Springs,Program,,
Temple Hoyne Buell Foundation,2011,Northwest,Grand,Wapiti Child Care Center Parent Organization,"$7,000.00",Fraser,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northwest,Moffat,Boys & Girls Clubs of Craig,"$35,000.00",Craig,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northwest,Moffat,"Connections 4 Kids, Moffat County","$25,000.00",Craig,Student Aid/Scholarship,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Northwest,Rio Blanco,Human Resources Centeer,"$15,000.00",Rangely,Other,Education,
Temple Hoyne Buell Foundation,2011,Northwest,Routt,First Impressions of Routt County,"$47,000.00",Steamboat Springs,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Northwest,Routt,Steamboat Springs Discovery Learning Center,"$35,000.00",Steamboat Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Tenderfoot Child & Family Development Center,"$10,000.00",Gunnison,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Tenderfoot Child & Family Development Center,"$22,500.00",Gunnison,Student Aid/Scholarship,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Tenderfoot Child & Family Development Center,"$8,400.00",Gunnison,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Paradise Place,"$15,000.00",Crested Butte,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Stepping Stones Children's Center,"$10,000.00",Crested Butte,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Stepping Stones Children's Center,"$10,000.00",Crested Butte,General Operating,Education,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Gunnison County Department of Health and Human Services,"$8,000.00",Gunnison,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,San Juan,Gunnison,Gunnison County Library District,"$5,000.00",Gunnison,Program,Education,
Temple Hoyne Buell Foundation,2011,San Juan,Montrose,Montrose County Health and Human Services,"$27,000.00",Montrose,Program,Children and Youth Services,
