Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
El Pomar Foundation,2009,Western Slope,Pitkin,Aspen Center for Environmental Studies,7500.00,Aspen,General Operating,"Environment, Conservation",
El Pomar Foundation,2009,Western Slope,Pitkin,"Right Door, Inc.",10000.00,Aspen,General Operating,,
El Pomar Foundation,2009,Western Slope,Pitkin,Response Help for Battered Women,2500.00,Aspen,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Western Slope,Pitkin,"Right Door, Inc.",5000.00,Aspen,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Pitkin,Valley Partnership for Drug Prevention,4000.00,Aspen,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Pitkin,Aspen Valley Medical Foundation Limited,1500.00,Aspen,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Pitkin,Pitkin County Health and Human Services,9000.00,Aspen,Program,Human Services,
Gates Family Foundation,2009,Heart of Colorado,Chaffee,Neighbor to Neighbor Volunteers,15000.00,Salida,Capital,"Philanthropy, Volunteerism, Grants",
Gates Family Foundation,2009,Heart of Colorado,Fremont,ECHO and Family Center Council Renovation,47000.00,Canon City,Capital,Education,
Gates Family Foundation,2009,Heart of Colorado,Fremont,Florence Senior Citizen Council on Aging,35000.00,Florence,Capital,Human Services,
Gates Family Foundation,2009,Heart of Colorado,Lake,High Mountain Institute,75000.00,Leadville,Capital,Education,
Gates Family Foundation,2009,Heart of Colorado,Lake,Partnership for Lake County Recreation,150000.00,Leadville,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Heart of Colorado,Summit,Keystone Center,86600.00,Keystone,Capital,Education,
Gates Family Foundation,2009,Northeast,Lincoln,"Roundhouse Preservation, Inc.",25000.00,Hugo,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Northeast,Logan,Frenchman School District RE-3,20000.00,Fleming,Capital,Education,
Gates Family Foundation,2009,Northeast,Morgan,East Morgan County Library District,35000.00,Brush,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Northeast,Phillips,Philips County,9000.00,Holyoke,Capital,"Community, Public Affairs",
Gates Family Foundation,2009,Northwest,Grand,Fraser Valley Recreation,50000.00,Winter Park,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Northwest,Moffat,Yampa Valley Partners,25000.00,Craig,General Operating,"Community, Public Affairs",
Gates Family Foundation,2009,Northwest,Routt,Hayden School District RE-1,75000.00,Hayden,Capital,Education,
Gates Family Foundation,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,100000.00,Steamboat Springs,Capital,Health                                                                     ,
Gates Family Foundation,2009,San Juan,Gunnison,City of Gunnison,208000.00,Gunnison,Capital,"Environment, Conservation",
Gates Family Foundation,2009,San Juan,Gunnison,Rocky Mountain Biological Laboratory,30000.00,Crested Butte,Capital,Education,
Gates Family Foundation,2009,San Juan,Hinsdale,Lake City Arts Council,100000.00,Lake City,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,San Juan,Montrose,Black Canyon Land Trust,70000.00,Montrose,Capital,"Environment, Conservation",
Gates Family Foundation,2009,San Juan,Montrose,Nucla Public Library,19000.00,Nucla,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,San Juan,Ouray,Voyager Youth Program,10702.00,Ridgway,Capital,Children and Youth Services,
Gates Family Foundation,2009,San Juan,San Miguel,Ah Haa School for the Arts,100000.00,Telluride,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,San Juan,San Miguel,Town of Mountain Village,20000.00,Mountain Village,Capital,Education,
Gates Family Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Museum,10000.00,Alamosa,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,San Luis Valley,Mineral,"Creede Repertory Theatre, Inc.",50000.00,Creed,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,San Luis Valley,Rio Grande,"High Valley Community Center, Inc.",11000.00,Del Norte,Capital,"Community, Public Affairs",
Gates Family Foundation,2009,San Luis Valley,Rio Grande,Rio Grande Headwaers Land Trust,250000.00,Del Norte,Capital,"Environment, Conservation",
Gates Family Foundation,2009,San Luis Valley,Saguache,Town of Crestone,50000.00,Crestone,Capital,"Community, Public Affairs",
Gates Family Foundation,2009,Southeast,Huerfano,Huerfano School District RE-1,150000.00,Walsenburg,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Southeast,Huerfano,Spanish Peaks Library District,150000.00,Walsenburg,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Southeast,Kiowa,Kiowa County Economic Development Foundation,20000.00,Eads,Capital,Economic Development      ,
Gates Family Foundation,2009,Southeast,Las Animas,Kim Equestrian Pavilion and Event Center,30000.00,Kim,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Southeast,Prowers,Town of Holly,30000.00,Holly,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Southwest,Dolores,Rico Center,40000.00,Rico,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Southwest,La Plata,"Durango 4-C Council, Inc.",20000.00,Durango,Capital,Education,
Gates Family Foundation,2009,Southwest,La Plata,Durango Discovery Museum,100000.00,Durango,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Southwest,La Plata,"Durango Early Learning Center, Inc",23000.00,Durango,Capital,Education,
Gates Family Foundation,2009,Southwest,Montezuma,Housing Authority of the County of Montezuma,46000.00,Cortez,Capital,Education,
Gates Family Foundation,2009,Southwest,Montezuma,Montezuma Land Conservancy,10000.00,Cortez,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Southwest,Montezuma,Pinon Project,25000.00,Cortez,General Operating,,
Gates Family Foundation,2009,Southwest,San Juan,San Juan County Historical Society,30000.00,Silverton,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Western Slope,Delta,Western Slope Environmental Resource Council,25000.00,Paonia,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Western Slope,Eagle,Gore Range Natural Science School,250000.00,Avon,Capital,Education,
Gates Family Foundation,2009,Western Slope,Mesa,Dominquez Archaeological Research Group,11100.00,Grand Junction,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2009,Western Slope,Mesa,Western Colorado Botanical Society,20000.00,Grand Junction,Capital,"Environment, Conservation",
Gates Family Foundation,2009,Western Slope,Pitkin,Thrift Shop of Aspen,200000.00,Aspen,Capital,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2009,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",50000.00,Salida,Capital,Human Services,
Helen K. and Arthur E. Johnson Foundation,2009,Heart of Colorado,Park,Boys & Girls Club of South Park,10000.00,Fairplay,Other,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",15000.00,Woodland Park,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2009,Northeast,Lincoln,Limon Child Development Center,15000.00,Limon,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Northeast,Phillips,"Phillips County Family Education Services, Inc.",10000.00,Holyoke,General Operating,Education,
Helen K. and Arthur E. Johnson Foundation,2009,Northeast,Yuma,"Hospice of the Plains, Inc.",12500.00,Wray,General Operating,Hospice,
Helen K. and Arthur E. Johnson Foundation,2009,Northeast,Yuma,Regional Home Visitation Program,12500.00,Yuma,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2009,Northwest,Moffat,Boys & Girls Club of Craig,25000.00,Craig,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Northwest,Routt,"Northwest Colorado Visiting Nurse Association, Inc.",20000.00,Steamboat Springs,Program,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2009,San Juan,Gunnison,Gunnison Country Partners,20000.00,Gunnison,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2009,San Juan,Montrose,Black Canyon Boys & Girls Club,10000.00,Montrose,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,San Juan,Montrose,"Montrose County Senior Citizens Transportation, Inc.",20000.00,Montrose,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2009,San Juan,Montrose,"Partners of Delta, Montrose and Ouray",20000.00,Montrose,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,San Luis Valley,Alamosa,Boys & Girls Clubs of the San Luis Valley,25000.00,Alamosa,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,San Luis Valley,Alamosa,"La Puente Home, Inc.",22500.00,Alamosa,General Operating,"Housing, Homeless shelters",
Helen K. and Arthur E. Johnson Foundation,2009,San Luis Valley,Alamosa,"Tu Casa, Inc.",10000.00,Alamosa,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2009,Southeast,Otero,Colorado Boys Ranch Foundation,50.00,La Junta,Other,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Southeast,Otero,Council of Preventive and Supportive Services for the Aging,47350.00,Rocky Ford,Program,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2009,Southeast,Prowers,Lamar Area Hospice Association,10000.00,Lamar,Program,Hospice,
Helen K. and Arthur E. Johnson Foundation,2009,Southeast,Prowers,Lamar Community College Foundation,20000.00,Lamar,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,La Plata,Adaptive Sports Association,10000.00,Durango,General Operating,Disabled Persons,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,La Plata,Big Brothers Big Sisters of Southwest CO,15000.00,Durango,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,La Plata,Boys & Girls Club of La Plata County,15000.00,Durango,Program,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,La Plata,Manna - The Durango Soup Kitchen,15000.00,Durango,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,La Plata,Women's Resource Center,10000.00,Durango,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,Montezuma,"Montezuma County Partners, Inc.",12500.00,Cortez,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2009,Southwest,Montezuma,The Children's Kiva Montessori Preschool & Kindergarten,15000.00,Cortez,Program,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Garfield,"Advocate Safehouse Project, Inc.",12500.00,Glenwood Springs,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Garfield,Colorado Mountain College Foundation,40000.00,Glenwood Springs,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Garfield,Columbine Home Health,25000.00,Glenwood Springs,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Garfield,Family Visitor Program of Garfield County,20000.00,Glenwood Springs,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Garfield,YouthZone,20000.00,Glenwood Springs,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,"Child and Migrant Services, Inc.",15000.00,Palisade,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Grand Valley Catholic Outreach Inc,20000.00,Grand Junction,Program,Human Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Grand Valley Senior Daybreak,7500.00,Grand Junction,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Hilltop Community Resources,20000.00,Grand Junction,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,10000.00,Grand Junction,Program,Hospice,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",25000.00,Grand Junction,Capital,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",25000.00,Grand Junction,Program,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Mesa County Partners,20000.00,Grand Junction,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Mesa County Partners,50000.00,Grand Junction,Capital,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Western Slope Center for Children,10000.00,Grand Junction,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2009,Western Slope,Mesa,Western Slope Center for Children,10000.00,Grand Junction,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Chaffee,Boys and Girls Club of Chaffee County,40000.00,Salida,Not Provided,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Chaffee,Salida Regional Library,16458.00,Salida,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Development Opportunities- Starpoint,20000.00,Canon City,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Development Opportunities- Starpoint,15442.00,Canon City,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Fremont Schools Facilities Corporation,47500.00,Canon City,Capital,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Park Avenue Preschool,18000.00,Canon City,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Park Avenue Preschool,5000.00,Canon City,Other,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Fremont,Park Avenue Preschool,5000.00,Canon City,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Lake,Lake County School District,15000.00,Leadville,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Lake,Lake County School District,9500.00,Leadville,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Lake,Lake County School District R-1,35000.00,Leadville,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Lake,Lake County School District R-1,7400.00,Leadville,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Lake,Lake County School District R-2,35000.00,Leadville,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Park,"Boys & Girls Club of South Park, Inc.",20000.00,Fairplay,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Park,Park County School District RE-2,23119.00,Fairplay,Capital,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Park,Park County School District RE-2,15000.00,Fairplay,Program,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Summit,Breckenridge Montessori,15000.00,Breckenridge,Capital,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Summit,Breckenridge Montessori,4000.00,Breckenridge,Other,Education,
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Summit,Summit County Family Resource Center,30000.00,Dillon,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Heart of Colorado,Teller,Community Coalition for Families & Children,18000.00,Divide,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Kit Carson,"Burlington Community Child Care, Inc.",10000.00,Burlington,Student Aid/Scholarship,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Kit Carson,"Burlington Community Child Care, Inc.",800.00,Burlington,Other,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Lincoln,Limon Child Development Center,35000.00,Limon,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Lincoln,Limon Child Development Center,8000.00,Limon,Student Aid/Scholarship,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Lincoln,"The Early Childhood Council of Logan, Phillips & Sedgwick Counties",31850.00,Sterling,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Logan,Family Resource Center,15000.00,Sterling,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Northeast,Logan,Iliff Community Center,20000.00,Iliff,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Northeast,Logan,Logan County School District No. RE-1 Valley,10000.00,Sterling,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Logan,Northeastern Junior College Foundation,26000.00,Sterling,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Logan,Small World Child Center,20000.00,Sterling,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Morgan County Early Childhood  Council,45000.00,Fort Morgan,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Morgan County Family Center,15000.00,Fort Morgan,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Morgan County School District RE-3,25000.00,Fort Morgan,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Morgan County School District RE-3,1808.00,Fort Morgan,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Trinity Luteran Church & School,10000.00,Fort Morgan,Other,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Morgan,Wiggins School District RE-50J,6300.00,Wiggins,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Phillips,"Phillips County Family Education Services, Inc.",10000.00,Holyoke,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Washington,Akron United Methodist Church,7500.00,Akron,Program,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Washington,Otis Public Schools,35000.00,Otis,Capital,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Idalia School District RJ-3,800.00,Idalia,Other,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Liberty School District J-4,2000.00,Joes,Other,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Regional Home Visitation Program,36000.00,Yuma,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Rural Communities Resource Center,10000.00,Yuma,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,The Cub's Den,5800.00,Idalia,Other,Education,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Wray Community Child Care Center,17000.00,Wray,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Wray Community Child Care Center,3000.00,Wray,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northeast,Yuma,Wray School District RD-2,10000.00,Wray,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Northwest,Grand,Fraser Creative Learning Center and Day Care,20000.00,Fraser,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Northwest,Grand,Fraser Creative Learning Center and Day Care,4000.00,Fraser,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,Northwest,Moffat,Boys & Girls Club of Craig,25000.00,Craig,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northwest,Moffat,Moffat County School District Re-1,22000.00,Craig,Other,Education,
Temple Hoyne Buell Foundation,2009,Northwest,Moffat,Moffat County School District Re-1,8000.00,Craig,Other,Education,
Temple Hoyne Buell Foundation,2009,Northwest,Rio Blanco,Human Resource Center,5600.00,Rangely,Other,Education,
Temple Hoyne Buell Foundation,2009,Northwest,Rio Blanco,Human Resource Center,2000.00,Rangely,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Northwest,Routt,First Impressions of Routt County,47000.00,Steamboat Springs,Program,Neighborhood Development,
Temple Hoyne Buell Foundation,2009,Northwest,Routt,Steamboat Springs Discovery Learning Center,30000.00,Steamboat Springs,Program,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Crystal Valley Preschool,25000.00,Marble,Capital,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Gunnison County Department of Health and Human Services,18000.00,Gunnison,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Paradise Place Community Christian School,4000.00,Crested Butte,General Operating,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Paradise Place Community Christian School,8000.00,Crested Butte,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Stepping Stones Children's Center,5500.00,Crested Butte,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Tenderfood Child & Family Development Center,22570.00,Gunnison,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Juan,Gunnison,Tenderfood Child & Family Development Center,14000.00,Gunnison,Other,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,San Juan,Montrose,Black Canyon Boys & Girls Club,25000.00,Montrose,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Juan,Montrose,Montrose County Health and Human Services,23000.00,Montrose,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,San Juan,Montrose,Montrose Regional Library District,10000.00,Montrose,Program,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Montrose,Paradox Valley School,5000.00,Paradox,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Montrose,Passage Charter School,12000.00,Montrose,General Operating,Education,
Temple Hoyne Buell Foundation,2009,San Juan,Ouray,Friends of the Ridgway Library & Arts Center,1000.00,Ridgway,General Operating,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2009,San Juan,Ouray,Ouray County Schools Community Resource Consortium,16000.00,Ridgway,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Juan,Ouray,Ouray School District R-1,800.00,Ouray,Other,Education,
Temple Hoyne Buell Foundation,2009,San Juan,San Miguel,Mountain Sprouts Preschool,1610.00,Telluride,Other,Education,
Temple Hoyne Buell Foundation,2009,San Juan,San Miguel,"Rainbow School and Day Care Center, Inc.",2000.00,Telluride,Other,Education,
Temple Hoyne Buell Foundation,2009,San Juan,San Miguel,Telluride Preschool,1610.00,Telluride,Other,Education,
Temple Hoyne Buell Foundation,2009,San Juan,San Miguel,Wright Stuff Community Foundation,6500.00,Norwood,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,Alamosa School District RE-11J,50000.00,Alamosa,Program,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,"Boys & Girls Clubs of the San Luis Valley, Inc.",35000.00,Alamosa,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,"Boys & Girls Clubs of the San Luis Valley, Inc.",5000.00,Alamosa,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,City of Alamosa,10000.00,Alamosa,Capital,Neighborhood Development,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,Early Childhood Council of the San Luis Valley,75000.00,Alamosa,Program,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,Equal Representation of Media Advocacy Corporation,10000.00,Alamosa,General Operating,"Public policy, Society benefit",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,"Hilos Culturales, Inc.",10000.00,Alamosa,General Operating,"Group, Race Relations",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,La Llave Family Resource Center,24000.00,Alamosa,Program,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,"La Puente Home, Inc.",35000.00,Alamosa,Program,"Housing, Homeless shelters",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Ecosystem Council,10000.00,Alamosa,General Operating,"Environment, Conservation",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Immigrant Resource Center,2000.00,Alamosa,Other,Minorities,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Conejos,Conejos County Library District,1500.00,La Jara,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Conejos,Little Treasures Early Childhood Center,10000.00,La Jara,General Operating,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Conejos,"Rocky Mountain S.E.R./Jobs for Progress, Inc.",4000.00,Conejos,Other,"Employment, Job training",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Conejos,Valle del Sol Community Center,7500.00,Capulin,Program,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Costilla,"Mariachi San Luis, Inc.",5000.00,San Pablo,General Operating,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Costilla,"Tiny Hands Daycare Center, Inc.",10000.00,Blanca,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Rio Grande,"High Valley Community Center, Inc.",8000.00,Del Norte,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Rio Grande,Monte Vista Head Start,8100.00,Monte Vista,Other,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Rio Grande,Rio Grande Headwaters Land Trust,2500.00,Del Norte,General Operating,"Environment, Conservation",
Temple Hoyne Buell Foundation,2009,San Luis Valley,Rio Grande,Saguache County Community Council,5350.00,Center,Other,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Rio Grande,Sargent Child Care Association,5000.00,Monte Vista,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Saguache,Mountain Valley School District Re-1,20000.00,Saguache,Capital,Education,
Temple Hoyne Buell Foundation,2009,San Luis Valley,Saguache,Saguache County Community Council,1710.00,Saguache,Other,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2009,Southeast,Baca,"Springfield Child Care Center, Inc.",437.00,Springfield,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Southeast,Baca,Walsh Health Care Center,15000.00,Walsh,General Operating,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Southeast,Bent,Bent County Memorial Nursing Home,20000.00,Las Animas,Other,Health                                                                     ,
Temple Hoyne Buell Foundation,2009,Southeast,Bent,McClave School District RE-2,2910.00,McClave,Other,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Crowley,Crowley County Child Care Center,25000.00,Ordway,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Southeast,Huerfano,Huerfano County Youth Services,20000.00,Walsenburg,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Southeast,Kiowa,Kiowa County School District RE-2,5000.00,Sheridan Lake,Capital,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Kiowa,Little Sprouts Childcare Center- Kiowa County ,7410.00,Eads,Other,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,Cheraw School District 31,15000.00,Cheraw,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,Cheraw School District 31,1840.00,Cheraw,Other,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,Cheraw School District 32,15000.00,Cheraw,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,"La Junta Child Care Services, Inc.",25000.00,La Junta,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,Otero Junior College Child Development Services,14000.00,La Junta,Other,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,St. Peter Catholic Church,15000.00,Rocky Ford,General Operating,Education,
Temple Hoyne Buell Foundation,2009,Southeast,Otero,St. Peter Catholic Church,4000.00,Rocky Ford,Other,Education,
