Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
El Pomar Foundation,2010,Western Slope,Pitkin,"Buddy Program, Inc.",1500.00,Aspen,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Pitkin,Resource Help for Battered Women,25000.00,Aspen,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Western Slope,Pitkin,"Right Door, Inc.",25000.00,Aspen,Program,"Domestic Violence Shelters, Services",
Gates Family Foundation,2010,Heart of Colorado,Custer,Custer 2020,100000.00,Silver Cliff,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Heart of Colorado,Custer,San Isabel Land Protection Trust,70000.00,Westcliffe,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Northeast,Lincoln,Limon Child Development Center,30000.00,Limon,Capital,Education,
Gates Family Foundation,2010,Northeast,Logan,Sterling Public Library,100000.00,Sterling,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Northwest,Grand,Rocky Mountain Repertory Theatre,200000.00,Grand Lake,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Northwest,Moffat,Boys & Girls Club of Craig,10000.00,Craig,Capital,Children and Youth Services,
Gates Family Foundation,2010,Northwest,Routt,North Routt Community Charter School,200000.00,Clark,Capital,Education,
Gates Family Foundation,2010,Northwest,Routt,North Routt Preschool,15000.00,Clark,Capital,Education,
Gates Family Foundation,2010,San Juan,Gunnison,Gunnison Ranchland Conservation Legacy,22650.00,Gunnison,Capital,"Environment, Conservation",
Gates Family Foundation,2010,San Juan,Hinsdale,Lake City Area Medical Center,150000.00,Lake City,Capital,Children and Youth Services,
Gates Family Foundation,2010,San Juan,Ouray,Friends of the Wright Opera House,75000.00,Ouray,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,San Juan,San Miguel,Ah Haa School for the Arts,50000.00,Telluride,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",50000.00,Alamosa,Capital,Children and Youth Services,
Gates Family Foundation,2010,Southeast,Huerfano,Huerfano School District Re-1,100000.00,Walsenburg,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Southeast,Huerfano,Spanish Peaks Arts Council,25000.00,La Veta,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Southeast,Kiowa,Crow Luther Cultural Events Center,100000.00,Eads,Capital,"Community, Public Affairs",
Gates Family Foundation,2010,Southeast,Las Animas,Kim Equine Pavilion and Education Center,60000.00,Kim,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Southwest,Archuleta,TARA Historical Society,50000.00,Arboles,Capital,Children and Youth Services,
Gates Family Foundation,2010,Southwest,La Plata,Bayfield Early Education Programs,200000.00,Bayfield,Capital,Education,
Gates Family Foundation,2010,Southwest,Montezuma,"Community Radio Project, Inc.",75000.00,Cortez,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Southwest,Montezuma,Crow Canyon Archaeological Center,32000.00,Cortez,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Southwest,Montezuma,Montezuma Land Conservancy,50000.00,Cortez,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Southwest,Montezuma,Pinon Project,25000.00,Cortez,Capital,Children and Youth Services,
Gates Family Foundation,2010,Western Slope,Delta,North Fork River Improvement Association,22000.00,Paonia,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Western Slope,Delta,Western Slope Environmental Resource Council,25000.00,Paonia,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Western Slope,Eagle,Basalt Regional Heritage Society,15000.00,Basalt,Capital,"Arts, Culture & Humanities ",
Gates Family Foundation,2010,Western Slope,Eagle,Gore Range Natural Science School,250000.00,Avon,Capital,Education,
Gates Family Foundation,2010,Western Slope,Eagle,Youth Foundation,30000.00,Edwards,Capital,Children and Youth Services,
Gates Family Foundation,2010,Western Slope,Garfield,Third Street Center,100000.00,Carbondale,Capital,"Community, Public Affairs",
Gates Family Foundation,2010,Western Slope,Garfield,Colorado Mountain College Foundation,30000.00,Glenwood Springs,Capital,Education,
Gates Family Foundation,2010,Western Slope,Garfield,Western Colorado Early Childhood Cooperative,25000.00,Carbondale,Capital,Education,
Gates Family Foundation,2010,Western Slope,Garfield,Aspen Valley Land Trust,40000.00,Carbondale,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Western Slope,Garfield,Mountain Family Health Center,90000.00,Glenwood Springs,Capital,Children and Youth Services,
Gates Family Foundation,2010,Western Slope,Mesa,Mesa Land Trust,40000.00,Grand Junction,Capital,"Environment, Conservation",
Gates Family Foundation,2010,Western Slope,Mesa,City of Fruita,50000.00,Fruita,Capital,Children and Youth Services,
Gates Family Foundation,2010,Western Slope,Mesa,Grand Junction Housing Authority,30000.00,Grand Junction,Capital,"Housing, Homeless shelters",
Helen K. and Arthur E. Johnson Foundation,2010,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",15000.00,Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2010,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",25000.00,Salida,Capital,Human Services,
Helen K. and Arthur E. Johnson Foundation,2010,Heart of Colorado,Fremont,"Canon City Golden Age Council, Inc.",12500.00,Canon City,Capital,,
Helen K. and Arthur E. Johnson Foundation,2010,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",15000.00,Woodland Park,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2010,Northeast,Lincoln,Limon Child Development Center,15000.00,Limon,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Northeast,Phillips,"Phillips County Family Education Services, Inc.",10000.00,Holyoke,General Operating,Education,
Helen K. and Arthur E. Johnson Foundation,2010,Northeast,Yuma,"Hospice of the Plains, Inc.",12500.00,Wray,General Operating,Hospice,
Helen K. and Arthur E. Johnson Foundation,2010,Northeast,Yuma,Regional Home Visitation Program,12500.00,Yuma,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2010,Northwest,Moffat,Boys & Girls Club of Craig,30000.00,Craig,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Northwest,Routt,"Northwest Colorado Visiting Nurse Association, Inc.",20000.00,Steamboat Springs,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2010,San Juan,Gunnison,Gunnison Country Partners,20000.00,Gunnison,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2010,San Juan,Montrose,"Montrose County Senior Citizens Transportation, Inc.",20000.00,Montrose,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2010,San Juan,Montrose,"Montrose County Senior Citizens Transportation, Inc.",20000.00,Montrose,Other,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2010,San Juan,Montrose,"Partners of Delta, Montrose and Ouray",18000.00,Montrose,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,San Luis Valley,Alamosa,Boys & Girls Clubs of the San Luis Valley,35000.00,Alamosa,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",22500.00,Alamosa,General Operating,"Housing, Homeless shelters",
Helen K. and Arthur E. Johnson Foundation,2010,San Luis Valley,Alamosa,"Tu Casa, Inc.",10000.00,Alamosa,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2010,Southeast,Otero,Colorado Boys Ranch Foundation,45000.00,La Junta,Other,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Southeast,Otero,Council of Preventive and Supportive Services for the Aging,37350.00,Rocky Ford,Program,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2010,Southeast,Prowers,Lamar Community College Foundation,20000.00,Lamar,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,La Plata,Adaptive Sports Association,15000.00,Durango,General Operating,Disabled Persons,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,La Plata,Big Brothers Big Sisters of Southwest CO,15000.00,Durango,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,La Plata,Boys & Girls Club of La Plata County,15000.00,Durango,Program,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,La Plata,Manna - The Durango Soup Kitchen,15000.00,Durango,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,La Plata,Women's Resource Center,12500.00,Durango,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,Montezuma,"Montezuma County Partners, Inc.",12500.00,Cortez,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2010,Southwest,Montezuma,The Pinon Project,20000.00,Cortez,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Garfield,"Advocate Safehouse Project, Inc.",10000.00,Glenwood Springs,General Operating,"Domestic Violence Shelters, Services",
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Garfield,Colorado Mountain College Foundation,40000.00,Glenwood Springs,Student Aid/Scholarship,Education,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Garfield,Columbine Home Health,25000.00,Glenwood Springs,General Operating,Health                                                                     ,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Garfield,Family Visitor Program of Garfield County,20000.00,Glenwood Springs,General Operating,"Community, Public Affairs",
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Garfield,YouthZone,20000.00,Glenwood Springs,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,"Child and Migrant Services, Inc.",15000.00,Palisade,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Grand Valley Catholic Outreach Inc,25000.00,Grand Junction,Program,Human Services,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Hilltop Community Resources,27500.00,Grand Junction,General Operating,,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,10000.00,Grand Junction,Program,Hospice,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Mesa County Partners,20000.00,Grand Junction,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Western Slope Center for Children,10000.00,Grand Junction,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2010,Western Slope,Mesa,Mesa Developmental Services,25000.00,Grand Junction,Capital,Disabled Persons,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Chaffee,Boys & Girls Clubs of Chaffee County,35000.00,Salida,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Chaffee,Family & Youth Initiatives Division,25000.00,Salida,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Chaffee,"Chaffee County Montessori School, Inc.",10000.00,Salida,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Fremont,Development Opportunities- Starpoint,404745.00,Canon City,Program,,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Fremont,Park Avenue Child Center,23000.00,Canon City,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",10000.00,Leadville,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Park,Park County School District RE-2,35000.00,Fairplay,Program,Education,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Park,Bristlecone Montessori School,10000.00,Alma,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Summit,Summit County Department of Human Services,25000.00,Frisco,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Summit,Family Wellness Center,5000.00,Frisco,Program,,
Temple Hoyne Buell Foundation,2010,Heart of Colorado,Teller,Community Partnership Family Resource Center,18000.00,Divide,Program,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Kit Carson,Prairie Family Center,20000.00,Burlington,Program,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Lincoln,"Centennial Mental Health Center, Inc.",44895.00,Sterling,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Northeast,Lincoln,Limon Child Development Center,35000.00,Limon,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Lincoln,Limon Child Development Center,22800.00,Limon,Capital,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Logan,"Early Childhood Council of Logan, Phillips, and Sedgwick Counties",35000.00,Sterling,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Logan,Northeastern Junior College Foundation,26000.00,Sterling,Program,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Logan,Trinity Lutheran Church,21600.00,Sterling,Other,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Logan,Family Resource Center,20000.00,Sterling,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Northeast,Logan,"Iliff Community Center, Inc.",20000.00,Iliff,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Logan,Logan County School District No. RE-1 Valley,15000.00,Sterling,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Morgan,Morgan County Early Childhood Council,45000.00,Fort Morgan,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Morgan,Wiggins School District RE-50J,20000.00,Wiggins,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Morgan,Morgan County Family Center,15000.00,Fort Morgan,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Northeast,Phillips,Haxtun School District,11200.00,Haxtun,Other,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Phillips,The Dragon's Wagon Preschool,10000.00,Holyoke,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Phillips,"Phillips County Family Education Services, Inc.",10000.00,Holyoke,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Sedgwick,Julesburg School District RE-1,7000.00,Julesburg,Other,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Sedgwick,Julesburg School District RE-1,10000.00,Julesburg,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Northeast,Washington,Akron United Methodist Church,7500.00,Akron,General Operating,,
Temple Hoyne Buell Foundation,2010,Northeast,Yuma,Regional Home Visitation Program,40000.00,Yuma,General Operating,,
Temple Hoyne Buell Foundation,2010,Northeast,Yuma,Rural Communities Resource Center,20000.00,Yuma,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Yuma,Wray Community Child Care Center,20000.00,Wray,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northeast,Yuma,The Cub's Den,15000.00,Idalia,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northwest,Grand,Church of the Eternal Hills,5000.00,Tabernash,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Northwest,Grand,Church of the Eternal Hills,10000.00,Tabernash,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Northwest,Rio Blanco,Human Resources Centeer,1200.00,Rangely,Other,Education,
Temple Hoyne Buell Foundation,2010,Northwest,Rio Blanco,Human Resources Centeer,1000.00,Rangely,Other,Education,
Temple Hoyne Buell Foundation,2010,Northwest,Rio Blanco,Human Resources Centeer,8000.00,Rangely,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Northwest,Routt,First Impressions of Routt County,47000.00,Steamboat Springs,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Northwest,Routt,Steamboat Springs Discovery Learning Center,30000.00,Steamboat Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Northwest,Routt,North Routt Preschool,20000.00,Clark,Capital,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Gunnison,Tenderfoot Child & Family Development Center,22500.00,Gunnison,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Juan,Gunnison,Gunnison County Department of Health and Human Services,18000.00,Gunnison,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,San Juan,Gunnison,Stepping Stones Children's Center,10000.00,Crested Butte,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Gunnison,Stepping Stones Children's Center,5000.00,Crested Butte,General Operating,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Gunnison,Gunnison County Library District,10000.00,Gunnison,Program,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Montrose County Health and Human Services,27000.00,Montrose,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Montrose County Health and Human Services,18000.00,Montrose,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Passage Charter School,12000.00,Montrose,Not Provided,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Paradox Valley School,2000.00,Paradox,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Paradox Valley School,2500.00,Paradox,Other,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Montrose,Paradox Valley School,2500.00,Paradox,Program,Education,
Temple Hoyne Buell Foundation,2010,San Juan,Ouray,Ouray County Schools Community Resource Consortium,16000.00,Ridgway,Program,Education,
Temple Hoyne Buell Foundation,2010,San Juan,San Miguel,Wright Stuff Community Foundation,30000.00,Norwood,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,San Juan,San Miguel,Town of Mountain Village,25000.00,Mountain Village,Capital,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Juan,San Miguel,Bright Futures,18000.00,Telluride,Program,Education,
Temple Hoyne Buell Foundation,2010,San Juan,San Miguel,Mountain Sprouts Preschool,2000.00,Telluride,Other,Education,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.",100000.00,Alamosa,Other,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Early Childhood Council of the San Luis Valley,80000.00,Alamosa,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Alamosa School District RE-11J,50000.00,Alamosa,General Operating,Education,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",35000.00,Alamosa,Program,"Housing, Homeless shelters",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,"Valley-Wide Health Systems, Inc.",35000.00,Alamosa,Program,Education,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Boys & Girls Clubs of the San Luis Valley,30000.00,Alamosa,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,La Llave Family Resource Center,25000.00,Alamosa,Program,Education,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Adams State College,5000.00,Alamosa,Program,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",5000.00,Alamosa,General Operating,"Housing, Homeless shelters",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,San Luis Valley Museum,5000.00,Alamosa,General Operating,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Boys & Girls Clubs of the San Luis Valley,2500.00,Alamosa,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,Canto Al Pueblo Cultural Arts,2500.00,Alamosa,Not Provided,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Alamosa,"South-Central Seniors, Inc.",2500.00,Alamosa,General Operating,Human Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Conejos,Valle del Sol Community Center,7500.00,Capulin,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Costilla,"Tiny Hands Daycare Center, Inc.",4000.00,Blanca,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Mineral,Creede Early Learning Center,10000.00,Creede,General Operating,Education,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Rio Grande,Monte Vista Head Start,12000.00,Monte Vista,Other,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Rio Grande,"High Valley Community Center, Inc.",10000.00,Del Norte,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,San Luis Valley,Saguache,Saguache County Community Council ,7900.00,Center,Other,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,San Luis Valley,Saguache,Saguache County Community Council ,2000.00,Saguache,Other,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Southeast,Baca,Walsh Health Care Center,15000.00,Walsh,General Operating,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Southeast,Baca,Walsh Health Care Center,10000.00,Walsh,Capital,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Southeast,Bent,Bent County Memorial Nursing Home,20000.00,Las Animas,General Operating,Human Services,
Temple Hoyne Buell Foundation,2010,Southeast,Bent,McClave School District RE-2,15000.00,McClave,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Southeast,Crowley,"Bent, Otero & Crowley County Early Childhood Council",12840.00,Ordway,Program,Education,
Temple Hoyne Buell Foundation,2010,Southeast,Huerfano,Huerfano County Youth Services,20000.00,Walsenburg,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southeast,Las Animas,Las Animas County Rehabilitation Center,25000.00,Trinidad,Capital,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southeast,Otero,Southeast Mental Health Services,45000.00,La Junta,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Southeast,Otero,Tri-County Family Care Center,20000.00,Rocky Ford,Program,Education,
Temple Hoyne Buell Foundation,2010,Southeast,Otero,Otero County Health Department,7000.00,La Junta,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southeast,Otero,Otero Junior College Child Development Services,4000.00,Las Animas,Other,Education,
Temple Hoyne Buell Foundation,2010,Southeast,Otero,Otero Junior College Child Development Services,2910.00,Las Animas,Other,Education,
Temple Hoyne Buell Foundation,2010,Southeast,Prowers,Prowers County Department of Social Services,25000.00,Lamar,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Southwest,Archuleta,Seeds of Learning Early Care & Education Center,35000.00,Pagosa Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Southwest,Archuleta,San Juan Basin Health Department,25000.00,Pagosa Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southwest,Archuleta,Archuleta County Education Center,18000.00,Pagosa Springs,Program,Education,
Temple Hoyne Buell Foundation,2010,Southwest,Dolores,Dove's Nest Early Care and Education Center,10000.00,Dove Creek,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Southwest,Dolores,Dolores County School District RE-2J,7000.00,Rico,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,Bayfield Early Education Programs,75000.00,Bayfield,Capital,Education,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,Durango Adult Education Center,69000.00,Durango,Program,Education,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,La Plata Family Centers Coalition,38000.00,Durango,Program,Education,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,Fort Lewis College,24800.00,Durango,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,Durango 4-C Council,14100.00,Durango,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southwest,La Plata,Durango Early Learning Center,11200.00,Durango,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Southwest,Montezuma,Pinon Project Family Resource Center,28000.00,Cortez,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Southwest,Montezuma,Pinon Project Family Resource Center,10000.00,Cortez,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Southwest,Montezuma,The Pinon Project,25000.00,Cortez,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Southwest,Montezuma,Children's Kiva Montessori Preschool and Kindergarten,22000.00,Cortez,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Delta,North Fork Community Montessori School,15000.00,Hotchkiss,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Delta,Delta County School District 50-J,10000.00,Delta,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Delta,Delta County School District,6500.00,Crawford,Other,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Eagle,Eagle Valley Child Care Association,35000.00,Vail,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Eagle,The Literacy Project,10000.00,Minturn,Program,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Eagle,Roaring Fork School District No RE-1,2000.00,Basalt,Other,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Family Visitor Programs,65000.00,Glenwood Springs,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Mountain Board of Cooperative Educational Services,25000.00,Glenwood Springs,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Valley View Hospital Foundation,15000.00,Glenwood Springs,Capital,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Garfield County School District 16,15000.00,Parachute,Program,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Roaring Fork Valley Early Learning Fund,12000.00,Glenwood Springs,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Elbie and Wilma Gann Memorial Foundation,8000.00,Carbondale,Other,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Roaring Fork School District No RE-1,4000.00,Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Garfield,Roaring Fork School District No RE-1,2425.00,Glenwood Springs,Other,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Hilltop Community Resources,30000.00,Grand Junction,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Hilltop Community Resources,30000.00,Grand Junction,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Mesa Land Trust,15000.00,Grand Junction,General Operating,"Environment, Conservation",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"Strong Families, Safe Kids",12000.00,Grand Junction,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Western Colorado Math & Science Center,12000.00,Grand Junction,General Operating,Education,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"St. Mary's Hospital and Medical Center, Inc.",10000.00,Grand Junction,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Western Colorado Center for the Arts,8000.00,Grand Junction,General Operating,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Grand Junction Imagination Library,5000.00,Grand Junction,General Operating,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,Grand Junction Musical Arts Association,5000.00,Grand Junction,Event,"Arts, Culture & Humanities ",
Temple Hoyne Buell Foundation,2010,Western Slope,Mesa,"Mesa Youth Service, Inc.",5000.00,Grand Junction,General Operating,Children and Youth Services,
